0.0000 0.0000 0.0000 8.00000 9.40255
0.0000 0.0000 0.0000 16.00001 4.67212
0.0000 0.0000 0.0000 24.00001 3.10458
0.0000 0.0000 0.0000 32.00002 2.32574
0.0000 0.0000 0.0000 40.00002 1.85774
0.0000 0.0000 0.0000 48.00003 1.54639
0.0000 0.0000 0.0000 56.00003 1.32365
0.0000 0.0000 0.0000 64.00004 1.15675
0.0000 0.0000 0.0000 72.00004 1.02694
0.0000 0.0000 0.0000 80.00005 0.922989
0.0000 0.0000 0.0000 88.00005 0.837728
0.0000 0.0000 0.0000 96.00006 0.711132
0.0000 0.0000 0.0000 104.00006 0.63737
0.0000 0.0000 0.0000 112.00007 0.557557
0.0000 0.0000 0.0000 120.00007 0.51274
0.0000 0.0000 0.0000 128.00008 0.457055
0.0000 0.0000 0.0000 136.00008 0.413606
0.0000 0.0000 0.0000 144.00009 0.382458
0.0000 0.0000 0.0000 152.00009 0.367542
0.0000 0.0000 0.0000 160.00010 0.312228
0.0000 0.0000 0.0000 168.00010 0.303705
0.0000 0.0000 0.0000 176.00011 0.318974
0.0000 0.0000 0.0000 184.00011 0.219504
0.0000 0.0000 0.0000 192.00012 0.206505
0.0000 0.0000 0.0000 200.00012 0.184899
0.0000 0.0000 0.0000 208.00013 0.17052
0.0000 0.0000 0.0000 216.00013 0.188396
0.0000 0.0000 0.0000 224.00014 0.153678
0.0000 0.0000 0.0000 232.00014 0.138474
0.0000 0.0000 0.0000 240.00015 0.126223
0.0000 0.0000 0.0000 248.00015 0.114976
0.0000 0.0000 0.0000 256.00016 0.116558
0.0000 0.0000 0.0000 264.00016 0.109934
0.0000 0.0000 0.0000 272.00017 0.10359
0.0000 0.0000 0.0000 280.00017 0.0995153
0.0000 0.0000 0.0000 288.00017 0.0934763
0.0000 0.0000 0.0000 296.00018 0.088034
0.0000 0.0000 0.0000 304.00018 0.0831761
0.0000 0.0000 0.0000 312.00019 0.0788235
0.0000 0.0000 0.0000 320.00019 0.0749243
0.0000 0.0000 0.0000 328.00020 0.0715116
0.0000 0.0000 0.0000 336.00020 0.0685531
0.0000 0.0000 0.0000 344.00021 0.0654013
0.0000 0.0000 0.0000 352.00021 0.0623997
0.0000 0.0000 0.0000 360.00022 0.0604077
0.0000 0.0000 0.0000 368.00022 0.0585269
0.0000 0.0000 0.0000 376.00023 0.0557787
0.0000 0.0000 0.0000 384.00023 0.0530388
0.0000 0.0000 0.0000 392.00024 0.0513077
0.0000 0.0000 0.0000 400.00024 0.0499861
0.0000 0.0000 0.0000 408.00025 0.0481478
0.0000 0.0000 0.0000 416.00025 0.0453795
0.0000 0.0000 0.0000 424.00026 0.043509
0.0000 0.0000 0.0000 432.00026 0.042173
0.0000 0.0000 0.0000 440.00027 0.0399382
0.0000 0.0000 0.0000 448.00027 0.0379723
0.0000 0.0000 0.0000 456.00028 0.0364686
0.0000 0.0000 0.0000 464.00028 0.035157
0.0000 0.0000 0.0000 472.00029 0.0338695
0.0000 0.0000 0.0000 480.00029 0.0327143
0.0000 0.0000 0.0000 488.00030 0.0316796
0.0000 0.0000 0.0000 496.00030 0.0306301
0.0000 0.0000 0.0000 504.00031 0.0296316
0.0000 0.0000 0.0000 512.00031 0.0287383
0.0000 0.0000 0.0000 520.00032 0.027854
0.0000 0.0000 0.0000 528.00032 0.0269715
0.0000 0.0000 0.0000 536.00033 0.0261398
0.0000 0.0000 0.0000 544.00033 0.0253695
0.0000 0.0000 0.0000 552.00034 0.0246281
0.0000 0.0000 0.0000 560.00034 0.0239296
0.0000 0.0000 0.0000 568.00035 0.0232676
0.0000 0.0000 0.0000 576.00035 0.0226363
0.0000 0.0000 0.0000 584.00035 0.0220403
0.0000 0.0000 0.0000 592.00036 0.0214811
0.0000 0.0000 0.0000 600.00036 0.0209674
0.0000 0.0000 0.0000 608.00037 0.0205202
0.0000 0.0000 0.0000 616.00037 0.0202011
0.0000 0.0000 0.0000 624.00038 0.0200388
0.0000 0.0000 0.0000 632.00038 0.0196342
0.0000 0.0000 0.0000 640.00039 0.0195109
0.0000 0.0000 0.0000 648.00039 0.0192724
0.0000 0.0000 0.0000 656.00040 0.0185557
0.0000 0.0000 0.0000 664.00040 0.0181928
0.0000 0.0000 0.0000 672.00041 0.0174356
0.0000 0.0000 0.0000 680.00041 0.01668
0.0000 0.0000 0.0000 688.00042 0.0161602
0.0000 0.0000 0.0000 696.00042 0.0157281
0.0000 0.0000 0.0000 704.00043 0.0153387
0.0000 0.0000 0.0000 712.00043 0.0149576
0.0000 0.0000 0.0000 720.00044 0.0146032
0.0000 0.0000 0.0000 728.00044 0.0142884
0.0000 0.0000 0.0000 736.00045 0.0139985
0.0000 0.0000 0.0000 744.00045 0.0137123
0.0000 0.0000 0.0000 752.00046 0.0134279
0.0000 0.0000 0.0000 760.00046 0.013159
0.0000 0.0000 0.0000 768.00047 0.0129035
0.0000 0.0000 0.0000 776.00047 0.0126736
0.0000 0.0000 0.0000 784.00048 0.012452
0.0000 0.0000 0.0000 792.00048 0.0122275
0.0000 0.0000 0.0000 800.00049 0.0120219
0.0250 0.0250 0.0250 8.00000 15.586
0.0250 0.0250 0.0250 16.00001 6.2437
0.0250 0.0250 0.0250 24.00001 3.68626
0.0250 0.0250 0.0250 32.00002 2.69939
0.0250 0.0250 0.0250 40.00002 2.11589
0.0250 0.0250 0.0250 48.00003 1.73565
0.0250 0.0250 0.0250 56.00003 1.46633
0.0250 0.0250 0.0250 64.00004 1.26271
0.0250 0.0250 0.0250 72.00004 1.11914
0.0250 0.0250 0.0250 80.00005 0.995608
0.0250 0.0250 0.0250 88.00005 0.897384
0.0250 0.0250 0.0250 96.00006 0.768779
0.0250 0.0250 0.0250 104.00006 0.688781
