0.5000 0.5000 0.0000 8.00000 0.0093751
0.5000 0.5000 0.0000 16.00001 0.0229485
0.5000 0.5000 0.0000 24.00001 0.0466569
0.5000 0.5000 0.0000 32.00002 0.138542
0.5000 0.5000 0.0000 40.00002 0.0950565
0.5000 0.5000 0.0000 48.00003 0.171145
0.5000 0.5000 0.0000 56.00003 0.283325
0.5000 0.5000 0.0000 64.00004 0.309962
0.5000 0.5000 0.0000 72.00004 0.240644
0.5000 0.5000 0.0000 80.00005 0.255445
0.5000 0.5000 0.0000 88.00005 0.279587
0.5000 0.5000 0.0000 96.00006 0.355224
0.5000 0.5000 0.0000 104.00006 0.451423
0.5000 0.5000 0.0000 112.00007 0.444942
0.5000 0.5000 0.0000 120.00007 0.435729
0.5000 0.5000 0.0000 128.00008 0.477312
0.5000 0.5000 0.0000 136.00008 0.581434
0.5000 0.5000 0.0000 144.00009 0.736002
0.5000 0.5000 0.0000 152.00009 0.96314
0.5000 0.5000 0.0000 160.00010 1.30816
0.5000 0.5000 0.0000 168.00010 1.47477
0.5000 0.5000 0.0000 176.00011 1.9171
0.5000 0.5000 0.0000 184.00011 2.36682
0.5000 0.5000 0.0000 192.00012 2.25867
0.5000 0.5000 0.0000 200.00012 2.11774
0.5000 0.5000 0.0000 208.00013 2.50699
0.5000 0.5000 0.0000 216.00013 3.26242
0.5000 0.5000 0.0000 224.00014 3.50206
0.5000 0.5000 0.0000 232.00014 3.58725
0.5000 0.5000 0.0000 240.00015 4.41546
0.5000 0.5000 0.0000 248.00015 6.04319
0.5000 0.5000 0.0000 256.00016 6.3869
0.5000 0.5000 0.0000 264.00016 5.36518
0.5000 0.5000 0.0000 272.00017 5.72037
0.5000 0.5000 0.0000 280.00017 7.57606
0.5000 0.5000 0.0000 288.00017 10.1822
0.5000 0.5000 0.0000 296.00018 12.0399
0.5000 0.5000 0.0000 304.00018 10.7258
0.5000 0.5000 0.0000 312.00019 8.91997
