0.0000 1.0000 0000 8.00000 0.0005812
0.0000 1.0000 0000 16.00001 0.0018432
0.0000 1.0000 0000 24.00001 0.004195
0.0000 1.0000 0000 32.00002 0.008195
0.0000 1.0000 0000 40.00002 0.0231292
0.0000 1.0000 0000 48.00003 0.0160993
0.0000 1.0000 0000 56.00003 0.0235942
0.0000 1.0000 0000 64.00004 0.0430257
0.0000 1.0000 0000 72.00004 0.0261659
0.0000 1.0000 0000 80.00005 0.0257554
0.0000 1.0000 0000 88.00005 0.0345761
0.0000 1.0000 0000 96.00006 0.0438101
0.0000 1.0000 0000 104.00006 0.0681792
0.0000 1.0000 0000 112.00007 0.117258
0.0000 1.0000 0000 120.00007 0.137681
0.0000 1.0000 0000 128.00008 0.0931383
0.0000 1.0000 0000 136.00008 0.0841138
0.0000 1.0000 0000 144.00009 0.119102
0.0000 1.0000 0000 152.00009 0.150512
0.0000 1.0000 0000 160.00010 0.127503
0.0000 1.0000 0000 168.00010 0.0842328
0.0000 1.0000 0000 176.00011 0.0630562
0.0000 1.0000 0000 184.00011 0.0578022
0.0000 1.0000 0000 192.00012 0.0607227
0.0000 1.0000 0000 200.00012 0.0662267
0.0000 1.0000 0000 208.00013 0.068019
0.0000 1.0000 0000 216.00013 0.0747096
0.0000 1.0000 0000 224.00014 0.0891445
0.0000 1.0000 0000 232.00014 0.115058
0.0000 1.0000 0000 240.00015 0.142845
0.0000 1.0000 0000 248.00015 0.175639
0.0000 1.0000 0000 256.00016 0.286764
0.0000 1.0000 0000 264.00016 0.388151
0.0000 1.0000 0000 272.00017 0.423265
0.0000 1.0000 0000 280.00017 0.395937
0.0000 1.0000 0000 288.00017 0.240056
0.0000 1.0000 0000 296.00018 0.181645
0.0000 1.0000 0000 304.00018 0.180448
0.0000 1.0000 0000 312.00019 0.196498
0.0000 1.0000 0000 320.00019 0.22386
0.0000 1.0000 0000 328.00020 0.242609
0.0000 1.0000 0000 336.00020 0.319385
0.0000 1.0000 0000 344.00021 0.300716
0.0000 1.0000 0000 352.00021 0.198608
0.0000 1.0000 0000 360.00022 0.161788
0.0000 1.0000 0000 368.00022 0.167236
0.0000 1.0000 0000 376.00023 0.174682
0.0000 1.0000 0000 384.00023 0.213872
0.0000 1.0000 0000 392.00024 0.265235
0.0000 1.0000 0000 400.00024 0.32209
0.0000 1.0000 0000 408.00025 0.460903
0.0000 1.0000 0000 416.00025 0.792766
0.0000 1.0000 0000 424.00026 0.987075
0.0000 1.0000 0000 432.00026 0.666608
0.0000 1.0000 0000 440.00027 0.578711
0.0000 1.0000 0000 448.00027 0.750347
0.0000 1.0000 0000 456.00028 0.716928
0.0000 1.0000 0000 464.00028 0.504885
0.0000 1.0000 0000 472.00029 0.322917
0.0000 1.0000 0000 480.00029 0.257447
0.0000 1.0000 0000 488.00030 0.243825
0.0000 1.0000 0000 496.00030 0.262515
0.0000 1.0000 0000 504.00031 0.326847
0.0000 1.0000 0000 512.00031 0.379661
0.0000 1.0000 0000 520.00032 0.493042
0.0000 1.0000 0000 528.00032 0.617697
0.0000 1.0000 0000 536.00033 0.694632
0.0000 1.0000 0000 544.00033 0.643475
0.0000 1.0000 0000 552.00034 0.728257
0.0000 1.0000 0000 560.00034 0.866219
0.0000 1.0000 0000 568.00035 1.11498
0.0000 1.0000 0000 576.00035 1.74995
0.0000 1.0000 0000 584.00035 2.44796
0.0000 1.0000 0000 592.00036 2.16313
0.0000 1.0000 0000 600.00036 1.77585
0.0000 1.0000 0000 608.00037 1.29714
0.0000 1.0000 0000 616.00037 1.06148
0.0000 1.0000 0000 624.00038 1.11861
0.0000 1.0000 0000 632.00038 1.51006
0.0000 1.0000 0000 640.00039 2.05011
0.0000 1.0000 0000 648.00039 2.32758
0.0000 1.0000 0000 656.00040 2.58727
0.0000 1.0000 0000 664.00040 2.3942
0.0000 1.0000 0000 672.00041 2.15821
0.0000 1.0000 0000 680.00041 1.95174
0.0000 1.0000 0000 688.00042 1.72629
0.0000 1.0000 0000 696.00042 1.62992
0.0000 1.0000 0000 704.00043 1.96941
0.0000 1.0000 0000 712.00043 2.64512
0.0000 1.0000 0000 720.00044 2.83823
0.0000 1.0000 0000 728.00044 2.08929
0.0000 1.0000 0000 736.00045 1.60037
0.0000 1.0000 0000 744.00045 1.46798
0.0000 1.0000 0000 752.00046 1.7842
0.0000 1.0000 0000 760.00046 2.4949
0.0000 1.0000 0000 768.00047 2.19799
0.0000 1.0000 0000 776.00047 1.641
0.0000 1.0000 0000 784.00048 1.70787
0.0000 1.0000 0000 792.00048 1.97384
0.0000 1.0000 0000 800.00049 1.79611

0.0250 0.9750 0.0000 8.00000 0.0047011
0.0250 0.9750 0.0000 16.00001 0.0124585
0.0250 0.9750 0.0000 24.00001 0.0179709
0.0250 0.9750 0.0000 32.00002 0.0199516
0.0250 0.9750 0.0000 40.00002 0.0277749
0.0250 0.9750 0.0000 48.00003 0.0316866
0.0250 0.9750 0.0000 56.00003 0.0451938
0.0250 0.9750 0.0000 64.00004 0.059718
0.0250 0.9750 0.0000 72.00004 0.0579607
0.0250 0.9750 0.0000 80.00005 0.0504075
0.0250 0.9750 0.0000 88.00005 0.053827
0.0250 0.9750 0.0000 96.00006 0.057749
0.0250 0.9750 0.0000 104.00006 0.0670925
0.0250 0.9750 0.0000 112.00007 0.0765784
0.0250 0.9750 0.0000 120.00007 0.0840988
0.0250 0.9750 0.0000 128.00008 0.0935989
0.0250 0.9750 0.0000 136.00008 0.0953627
0.0250 0.9750 0.0000 144.00009 0.0900862
0.0250 0.9750 0.0000 152.00009 0.101205
0.0250 0.9750 0.0000 160.00010 0.132542
0.0250 0.9750 0.0000 168.00010 0.145202
0.0250 0.9750 0.0000 176.00011 0.143196
0.0250 0.9750 0.0000 184.00011 0.143273
0.0250 0.9750 0.0000 192.00012 0.142017
0.0250 0.9750 0.0000 200.00012 0.149075
0.0250 0.9750 0.0000 208.00013 0.171863
0.0250 0.9750 0.0000 216.00013 0.180679
0.0250 0.9750 0.0000 224.00014 0.162034
0.0250 0.9750 0.0000 232.00014 0.144058
0.0250 0.9750 0.0000 240.00015 0.136356
0.0250 0.9750 0.0000 248.00015 0.150514
0.0250 0.9750 0.0000 256.00016 0.205598
0.0250 0.9750 0.0000 264.00016 0.237994
0.0250 0.9750 0.0000 272.00017 0.229467
0.0250 0.9750 0.0000 280.00017 0.232835
0.0250 0.9750 0.0000 288.00017 0.232175
0.0250 0.9750 0.0000 296.00018 0.22122
0.0250 0.9750 0.0000 304.00018 0.21341
