0.5000 0.5000 0.5000 8.00000 0.0066678
0.5000 0.5000 0.5000 16.00001 0.0110735
0.5000 0.5000 0.5000 24.00001 0.0148889
0.5000 0.5000 0.5000 32.00002 0.0327635
0.5000 0.5000 0.5000 40.00002 0.0295674
0.5000 0.5000 0.5000 48.00003 0.0461757
0.5000 0.5000 0.5000 56.00003 0.0435515
0.5000 0.5000 0.5000 64.00004 0.039015
0.5000 0.5000 0.5000 72.00004 0.0444204
0.5000 0.5000 0.5000 80.00005 0.052627
0.5000 0.5000 0.5000 88.00005 0.0664694
0.5000 0.5000 0.5000 96.00006 0.0913365
0.5000 0.5000 0.5000 104.00006 0.127042
0.5000 0.5000 0.5000 112.00007 0.135939
0.5000 0.5000 0.5000 120.00007 0.120004
0.5000 0.5000 0.5000 128.00008 0.124479
0.5000 0.5000 0.5000 136.00008 0.136435
0.5000 0.5000 0.5000 144.00009 0.151115
0.5000 0.5000 0.5000 152.00009 0.192926
0.5000 0.5000 0.5000 160.00010 0.253804
0.5000 0.5000 0.5000 168.00010 0.33293
0.5000 0.5000 0.5000 176.00011 0.285963
0.5000 0.5000 0.5000 184.00011 0.250354
0.5000 0.5000 0.5000 192.00012 0.277846
0.5000 0.5000 0.5000 200.00012 0.327587
0.5000 0.5000 0.5000 208.00013 0.334357
0.5000 0.5000 0.5000 216.00013 0.354294
0.5000 0.5000 0.5000 224.00014 0.445566
0.5000 0.5000 0.5000 232.00014 0.584068
0.5000 0.5000 0.5000 240.00015 0.708386
0.5000 0.5000 0.5000 248.00015 0.707599
0.5000 0.5000 0.5000 256.00016 0.814044
0.5000 0.5000 0.5000 264.00016 1.11468
0.5000 0.5000 0.5000 272.00017 1.65395
0.5000 0.5000 0.5000 280.00017 1.85606
0.5000 0.5000 0.5000 288.00017 2.25375
0.5000 0.5000 0.5000 296.00018 3.67531
0.5000 0.5000 0.5000 304.00018 4.96916
0.5000 0.5000 0.5000 312.00019 5.88815
0.5000 0.5000 0.5000 320.00019 6.80054
0.5000 0.5000 0.5000 328.00020 7.4344
0.5000 0.5000 0.5000 336.00020 7.15515
0.5000 0.5000 0.5000 344.00021 7.06499
0.5000 0.5000 0.5000 352.00021 5.83633
0.5000 0.5000 0.5000 360.00022 6.55897
0.5000 0.5000 0.5000 368.00022 7.44297
0.5000 0.5000 0.5000 376.00023 9.40337
0.5000 0.5000 0.5000 384.00023 9.52374
0.5000 0.5000 0.5000 392.00024 8.07957
0.5000 0.5000 0.5000 400.00024 5.7776
0.5000 0.5000 0.5000 408.00025 3.65879
0.5000 0.5000 0.5000 416.00025 2.40891
0.5000 0.5000 0.5000 424.00026 2.24888
0.5000 0.5000 0.5000 432.00026 2.68314
0.5000 0.5000 0.5000 440.00027 2.46983
0.5000 0.5000 0.5000 448.00027 2.30864
0.5000 0.5000 0.5000 456.00028 2.39282
0.5000 0.5000 0.5000 464.00028 1.75654
0.5000 0.5000 0.5000 472.00029 1.15331
0.5000 0.5000 0.5000 480.00029 0.898683
0.5000 0.5000 0.5000 488.00030 0.922577
0.5000 0.5000 0.5000 496.00030 1.24003
0.5000 0.5000 0.5000 504.00031 1.30488
0.5000 0.5000 0.5000 512.00031 0.864066
0.5000 0.5000 0.5000 520.00032 0.642857
0.5000 0.5000 0.5000 528.00032 0.628839
0.5000 0.5000 0.5000 536.00033 0.64763
0.5000 0.5000 0.5000 544.00033 0.695222
0.5000 0.5000 0.5000 552.00034 0.622399
0.5000 0.5000 0.5000 560.00034 0.588499
0.5000 0.5000 0.5000 568.00035 0.595717
0.5000 0.5000 0.5000 576.00035 0.654419
0.5000 0.5000 0.5000 584.00035 0.757527
0.5000 0.5000 0.5000 592.00036 0.701475
0.5000 0.5000 0.5000 600.00036 0.605522
0.5000 0.5000 0.5000 608.00037 0.52035
0.5000 0.5000 0.5000 616.00037 0.410495
0.5000 0.5000 0.5000 624.00038 0.365441
0.5000 0.5000 0.5000 632.00038 0.373521
0.5000 0.5000 0.5000 640.00039 0.390333
0.5000 0.5000 0.5000 648.00039 0.406763
0.5000 0.5000 0.5000 656.00040 0.412067
0.5000 0.5000 0.5000 664.00040 0.396387
0.5000 0.5000 0.5000 672.00041 0.363656
